condition,condition_id,family,noise_id,noise_label,pos_std_mm,ori_std_deg,task,skill_state,skill_type,reached_count,completed_count,skill_success_rate,track_pos_cm,track_ori_deg,track_total,tracking_count,tracking_complete,tracking_source,tracking_rollouts_per_task,tracking_unavailable_reason
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,base-bulb-push,push,36,36,1.0,7.401555537280231,68.80160816001998,21.161877169284228,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,bulb-base-insert,insert,15,15,1.0,1.6795383422951462,35.37020939598442,8.75358022149203,4,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,bulb-base-pick,pick,36,34,0.9444444444444444,7.136326176628334,26.879334621374646,12.512193100903263,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,bulb-base-place,place,34,15,0.4411764705882353,7.021346898459359,86.77154162205052,24.37565522286946,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,bulb-base-screw,screw,15,12,0.8,4.084522879107784,11.682999666014004,6.421122812310585,2,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,hood-base-pick,pick,6,6,1.0,4.083033475352144,24.120473706088053,8.907128216569754,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,hood-base-place,place,5,5,1.0,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,leg-top-insert,insert,31,30,0.967741935483871,3.78677940829773,37.37440195441967,11.261659799181663,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,leg-top-pick,pick,34,34,1.0,4.084731984566201,22.617003339853902,8.60813265253698,4,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,leg-top-place,place,34,31,0.9117647058823529,3.491233009192455,34.59711239899673,10.4106554889918,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,leg-top-screw,screw,30,30,1.0,6.05038058120972,18.976522038732025,9.845684988956124,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,top-leg-pick,pick,36,36,1.0,4.3643245916193685,35.30347004180812,11.42501859998099,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,top-leg-push,push,36,34,0.9444444444444444,5.678977303202714,37.12113469500391,13.103204242203494,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,base-leg-insert,insert,21,21,1.0,4.734632673620083,25.526040683596097,9.839840810339302,3,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,base-leg-pick,pick,22,20,0.9090909090909091,3.287140537787075,25.309806209276864,8.349101779642448,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,base-leg-place,place,20,20,1.0,4.91270519809161,41.58718160573664,13.230141519238936,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,base-leg-screw,screw,21,19,0.9047619047619048,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,leg-top-insert,insert,28,28,1.0,3.0754042131564674,38.702947253884375,10.815993663933343,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,leg-top-pick,pick,36,33,0.9166666666666666,4.981713776480771,58.46086217919472,16.673886212319715,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,leg-top-place,place,33,28,0.8484848484848485,4.074848080246661,35.90728401736429,11.25630488371952,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,leg-top-screw,screw,28,23,0.8214285714285714,4.978340811494646,37.993871154445785,12.577115042383802,5,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,top-leg-push,push,36,36,1.0,8.217769129535824,48.6695688045329,17.951682890442402,3,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,base-bulb-push,push,36,35,0.9722222222222222,7.139426384865607,81.43032724511431,23.42549183388847,7,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,bulb-base-insert,insert,18,18,1.0,5.699263566635823,53.28891506430081,16.357046579495986,2,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,bulb-base-pick,pick,35,29,0.8285714285714286,11.152328309947459,46.48740527754566,20.449809365456588,8,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,bulb-base-place,place,29,18,0.6206896551724138,7.935066596115556,75.35924494340149,23.006915584795852,6,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,bulb-base-screw,screw,18,12,0.6666666666666666,8.724914409873668,23.980202259269504,13.520954861727567,1,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,hood-base-pick,pick,7,7,1.0,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part,grasp_part,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,hood-base-place,place,7,7,1.0,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,leg-top-insert,insert,32,32,1.0,0.5249261242475629,5.322243554816159,1.5893748352107948,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,leg-top-insert,insert,33,33,1.0,18.741451463331362,67.89518890809138,32.32048924494964,33,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,leg-top-pick,pick,34,34,1.0,1.4413317347318215,12.649911844453387,3.971314103622499,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,leg-top-pick,pick,35,35,1.0,22.692657473651387,100.62704904554708,42.81806728276081,35,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,leg-top-place,place,34,32,0.9411764705882353,0.8759551699731869,10.400556554040644,2.956066480781316,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,leg-top-place,place,35,33,0.9428571428571428,19.55254734774782,72.09869798744444,33.972286945236704,35,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,leg-top-screw,screw,32,32,1.0,1.982095836988703,2.9173664548035023,2.5655691279494035,1,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,leg-top-screw,screw,33,33,1.0,41.688038965228536,44.12090554437198,50.512220074102935,33,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,top-leg-pick,pick,36,36,1.0,2.051593929857613,12.866024940617601,4.624798917981133,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,top-leg-pick,pick,36,36,1.0,23.911466904415096,108.79019374722476,45.66950565386006,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,one_leg,top-leg-push,push,36,34,0.9444444444444444,5.07756083321501,21.483957913061552,9.374352415827321,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,one_leg,top-leg-push,push,36,35,0.9722222222222222,11.792144051777573,40.40155202433721,19.872454456645013,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,base-leg-insert,insert,13,13,1.0,2.8781242934952553,7.057023407269924,4.28952897494924,2,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,base-leg-insert,insert,19,18,0.9473684210526315,5.2300915673773885,38.413550340907,12.912801635558788,19,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,base-leg-pick,pick,18,15,0.8333333333333334,3.178378321927237,20.578526569489025,7.294083635825042,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,base-leg-pick,pick,23,20,0.8695652173913043,21.008236548483787,71.81123271192264,35.37048309086831,23,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,base-leg-place,place,15,13,0.8666666666666667,4.925199904613065,18.82274558147974,8.689749020909014,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,base-leg-place,place,20,19,0.95,4.528770739573103,50.938769749087356,14.716524689390573,20,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,base-leg-screw,screw,13,13,1.0,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,base-leg-screw,screw,18,14,0.7777777777777778,31.393519142201754,77.73111387369018,46.93974191693979,18,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,leg-top-insert,insert,28,28,1.0,0.6887900283914992,12.436770918662967,3.176144212124093,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,leg-top-insert,insert,25,25,1.0,3.780749559651448,23.07532904274521,8.395815368200491,25,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,leg-top-pick,pick,36,34,0.9444444444444444,1.5165919950579874,32.13798579581937,7.944189154221859,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,leg-top-pick,pick,36,30,0.8333333333333334,23.866293895446233,60.28159719231937,35.92261333391011,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,leg-top-place,place,34,28,0.8235294117647058,1.906668987168645,34.03976197331406,8.714621381831456,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,leg-top-place,place,30,25,0.8333333333333334,3.061918759440255,41.56202690238917,11.374324139918087,30,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,leg-top-screw,screw,28,20,0.7142857142857143,2.470621217493622,21.53142727437864,6.77690667236935,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,leg-top-screw,screw,25,23,0.92,5.649005705852846,34.57564481722127,12.564134669297097,25,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,round_table,top-leg-push,push,36,36,1.0,7.153713933970838,68.8065382252897,20.915021579028778,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,round_table,top-leg-push,push,36,36,1.0,11.549307444951024,46.23237823096973,20.79578309114497,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,base-bulb-push,push,36,35,0.9722222222222222,7.625458849993602,73.7524428099531,22.375947411984217,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,base-bulb-push,push,36,36,1.0,13.202487108040122,52.59613193026249,23.72171349409261,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,bulb-base-insert,insert,17,17,1.0,1.6425415136209611,29.67924193669497,7.578389900959955,5,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,bulb-base-insert,insert,19,19,1.0,10.608465762732996,105.91710153758842,31.791886070250683,19,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,bulb-base-pick,pick,35,34,0.9714285714285714,1.9284470478116063,17.01238128793269,5.3309233053981435,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,bulb-base-pick,pick,36,34,0.9444444444444444,14.256936426503513,44.74266455952672,23.20546933840886,36,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,bulb-base-place,place,34,17,0.5,2.7785983875094553,41.87813171050383,11.154224729610222,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,bulb-base-place,place,34,19,0.5588235294117647,6.187266157181407,28.344006405758865,11.856067438333179,34,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,bulb-base-screw,screw,17,15,0.8823529411764706,9.476475746568783,27.50883162323926,14.978242071216634,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,bulb-base-screw,screw,19,17,0.8947368421052632,19.692407784895995,74.33312820991549,34.55903342687909,19,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,hood-base-pick,pick,13,12,0.9230769230769231,3.324227650798841,21.466448033885104,7.617517257575861,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,hood-base-pick,pick,14,14,1.0,14.685293742276809,63.62755777673921,27.41080529762465,14,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n0,0mm/0deg,0.0,0.0,lamp,hood-base-place,place,12,12,1.0,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,shuffle,shuffled-guidance,0.0,0.0,lamp,hood-base-place,place,14,13,0.9285714285714286,48.98392732793163,42.85505320091367,57.55493796811437,14,False,full_evaluator_36_pre_workspace_filter,36,workspace filtering unavailable
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,leg-top-insert,insert,30,30,1.0,0.7451444007233156,6.81565552436686,2.108275505596688,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,leg-top-pick,pick,36,35,0.9722222222222222,1.1404441914688546,21.812702545652442,5.502984700599343,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,leg-top-place,place,35,30,0.8571428571428571,1.5040887783363992,13.042284550681877,4.112545688472775,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,leg-top-screw,screw,30,30,1.0,2.3625608912590614,7.339565294787107,3.830473950216483,2,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,top-leg-pick,pick,36,36,1.0,1.9453082251152678,11.586301759887398,4.262568577092747,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,one_leg,top-leg-push,push,36,36,1.0,4.559710224901305,20.721999954117603,8.704110215724825,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,base-leg-insert,insert,19,19,1.0,1.903553871943096,9.028936179165918,3.7093411077762797,2,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,base-leg-pick,pick,23,23,1.0,1.6218870437205501,23.071936779128617,6.236274399546274,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,base-leg-place,place,23,19,0.8260869565217391,3.761947521852458,8.971736915264886,5.556294904905435,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,base-leg-screw,screw,19,17,0.8947368421052632,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,leg-top-insert,insert,28,28,1.0,0.7551393974624481,5.668418756965348,1.8888231488555176,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,leg-top-pick,pick,36,33,0.9166666666666666,2.020512576862961,20.430625894068758,6.106637755676712,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,leg-top-place,place,33,28,0.8484848484848485,1.7422362415536519,17.34069215834954,5.21037467322356,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,leg-top-screw,screw,28,23,0.8214285714285714,2.4544565294894585,49.73618901701412,12.401694332892284,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,round_table,top-leg-push,push,36,36,1.0,6.994111881911009,65.79922878885297,20.153957639681607,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,base-bulb-push,push,36,36,1.0,7.312658677762224,75.75606906280669,22.46387249032356,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,bulb-base-insert,insert,24,24,1.0,1.6134614953300965,21.522226375616953,5.917906770453487,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,bulb-base-pick,pick,36,36,1.0,2.100242291124749,13.923227868568663,4.884887864838481,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,bulb-base-place,place,36,24,0.6666666666666666,3.771022788604234,45.12342567643234,12.795707923890701,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,bulb-base-screw,screw,23,20,0.8695652173913043,2.954460294666335,35.869458023323446,10.128351899331024,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,hood-base-pick,pick,11,11,1.0,3.3714842948598807,34.66185529504027,10.303855353867934,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n1,3mm/2.5deg,3.0,2.5,lamp,hood-base-place,place,11,11,1.0,7.620882975446388,75.34545099107183,22.689973173660754,2,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,leg-top-insert,insert,34,31,0.9117647058823529,1.4717176635880818,10.789723387150833,3.6296623410182485,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,leg-top-pick,pick,35,35,1.0,1.459334209756146,13.481484385859131,4.155631086927971,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,leg-top-place,place,35,34,0.9714285714285714,1.6752588295346391,12.354232022251464,4.146105233984932,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,leg-top-screw,screw,31,31,1.0,2.5045096330750742,54.24220825173635,13.352951283422344,1,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,top-leg-pick,pick,36,36,1.0,3.010297933225406,17.32655585444149,6.475609104113705,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,one_leg,top-leg-push,push,36,35,0.9722222222222222,5.2785847078244075,25.70889100712746,10.4203629092499,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,base-leg-insert,insert,18,18,1.0,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,base-leg-pick,pick,20,18,0.9,2.717622204103903,37.516058259266345,10.220833855957173,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,base-leg-place,place,18,18,1.0,2.9715479156440305,31.288651159026234,9.229278147449277,3,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,base-leg-screw,screw,18,15,0.8333333333333334,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,leg-top-insert,insert,26,25,0.9615384615384616,1.1389098819250414,12.479897353971102,3.634889352719262,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,leg-top-pick,pick,36,32,0.8888888888888888,3.571645861419049,51.08025361570388,13.787696584559825,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,leg-top-place,place,32,26,0.8125,2.0560656595358773,28.567490931774042,7.769563845890686,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,leg-top-screw,screw,25,20,0.8,3.405446140471481,41.02418407622193,11.610282955715865,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,round_table,top-leg-push,push,36,36,1.0,7.059556197439629,68.25717925915954,20.710992049271532,5,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,base-bulb-push,push,36,36,1.0,7.743680724435436,80.08670138982578,23.761021002400593,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,bulb-base-insert,insert,21,21,1.0,1.671653776643315,75.28186298875039,16.728026374393394,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,bulb-base-pick,pick,36,33,0.9166666666666666,5.173271276979501,14.824000890620729,8.138071455103647,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,bulb-base-place,place,33,21,0.6363636363636364,4.5110740656507105,74.36706580654457,19.384487226959624,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,bulb-base-screw,screw,21,21,1.0,9.257598879475708,61.66873901472894,21.59134668242149,3,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,hood-base-pick,pick,15,13,0.8666666666666667,3.868401592814975,21.61671116625343,8.191743826065661,2,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n2,6mm/5deg,6.0,5.0,lamp,hood-base-place,place,13,13,1.0,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,leg-top-insert,insert,33,30,0.9090909090909091,2.446199698129343,14.506897036926032,5.347579105514549,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,leg-top-pick,pick,36,36,1.0,5.760024779365075,15.967172283966933,8.95345923615846,8,True,saved_rollouts_8,8,
